1,6,1,7,-0.128,-3.914,0.539,1,0,1,0,4,1
1,6,1,7,1.519,-13.656,0.383,0,0,0,0,1,1
0,1,0,3,1.379,-1.984,0.639,0,1,0,0,2,0
0,0,1,8,1.124,-16.926,-0.800,1,0,0,0,1,0
1,6,3,7,1.281,-4.651,-0.558,0,0,1,0,2,0
0,4,0,5,0.897,-7.275,0.591,0,0,0,0,1,0
0,3,3,6,1.452,4.115,0.956,0,0,0,0,4,1
0,1,2,5,1.173,-15.384,0.972,0,0,0,0,3,0
0,0,1,2,0.640,-12.145,0.211,0,0,0,0,5,1
0,3,0,1,0.731,0.289,0.629,1,0,1,0,4,1
1,4,0,1,1.585,2.224,-0.895,0,1,0,0,1,0
1,1,3,3,-0.800,-14.811,-0.425,1,0,0,1,5,0
0,0,0,1,1.254,-13.483,-0.366,0,0,0,0,1,1
0,5,2,5,0.243,4.003,-0.228,0,0,1,0,2,0
0,0,0,4,0.308,-7.025,-0.833,0,0,0,0,5,0
0,6,0,6,0.467,-17.931,-0.056,0,0,0,0,2,1
1,4,3,3,1.852,-6.631,0.476,1,1,0,0,2,1
0,5,3,7,-0.313,-5.180,0.183,1,0,0,0,4,1
